office_id,office_load,documents_missing,client_response_delay_days,reassignment_count,days_in_stage,sla_target_days,total_processing_days,sla_breach,docs_per_sla,client_delay_per_sla,load_x_reassign,stage_time_ratio,is_urgent,case_type_Payroll,case_type_Relocation,case_type_Tax,case_type_Visa Renewal,case_type_Work Permit,country_CA,country_DE,country_UK,country_US,processing_stage_Decision,processing_stage_Documentation,processing_stage_Government Review,processing_stage_Intake,processing_stage_Submission,priority_Urgent,document_complexity_Low,document_complexity_Medium,missing_docs_bucket_1-2,missing_docs_bucket_3-4,missing_docs_bucket_5+,office_load_bucket_mid,office_load_bucket_high,office_load_bucket_very_high,client_delay_bucket_1-7,client_delay_bucket_8-14,client_delay_bucket_15-30,client_delay_bucket_30+
103,84,3,22,0,31,35,71.5,1,0.08571428571428572,0.6285714285714286,84,0.8857142857142857,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
102,105,1,9,0,8,21,56.1,1,0.047619047619047616,0.42857142857142855,105,0.38095238095238093,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False
115,90,5,17,1,7,30,63.1,1,0.16666666666666666,0.5666666666666667,180,0.23333333333333334,0,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
111,128,4,8,1,36,35,63.7,1,0.11428571428571428,0.22857142857142856,256,1.0285714285714285,0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False
107,51,2,15,1,35,14,63.1,1,0.14285714285714285,1.0714285714285714,102,2.5,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,True,False
116,111,1,0,1,19,21,64.3,1,0.047619047619047616,0.0,222,0.9047619047619048,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
106,51,4,29,3,2,21,72.9,1,0.19047619047619047,1.380952380952381,204,0.09523809523809523,0,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
110,52,1,21,1,5,35,64.4,1,0.02857142857142857,0.6,104,0.14285714285714285,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
117,62,0,5,1,44,21,67.7,1,0.0,0.23809523809523808,124,2.0952380952380953,0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
100,32,1,29,1,2,45,65.1,1,0.022222222222222223,0.6444444444444445,64,0.044444444444444446,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
102,111,0,22,2,18,45,81.9,1,0.0,0.4888888888888889,333,0.4,0,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
103,28,1,1,1,15,45,55.0,1,0.022222222222222223,0.022222222222222223,56,0.3333333333333333,0,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False
112,81,1,12,2,16,35,51.2,1,0.02857142857142857,0.34285714285714286,243,0.45714285714285713,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False
105,76,2,21,4,12,21,57.9,1,0.09523809523809523,1.0,380,0.5714285714285714,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
113,67,5,5,4,44,30,69.4,1,0.16666666666666666,0.16666666666666666,335,1.4666666666666666,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False
104,62,2,8,2,36,90,74.0,0,0.022222222222222223,0.08888888888888889,186,0.4,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,False,False
115,86,3,13,1,22,14,67.7,1,0.21428571428571427,0.9285714285714286,172,1.5714285714285714,1,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False
114,100,1,23,1,28,90,82.3,0,0.011111111111111112,0.25555555555555554,200,0.3111111111111111,0,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
114,117,0,20,1,40,30,63.6,1,0.0,0.6666666666666666,234,1.3333333333333333,0,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
103,51,6,6,0,43,35,60.3,1,0.17142857142857143,0.17142857142857143,51,1.2285714285714286,0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False
107,92,1,22,2,22,23,70.3,1,0.043478260869565216,0.9565217391304348,276,0.9565217391304348,1,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,True,False,False,False,True,False
115,124,6,4,0,4,45,46.0,1,0.13333333333333333,0.08888888888888889,124,0.08888888888888889,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False
115,79,4,6,1,12,14,58.5,1,0.2857142857142857,0.42857142857142855,158,0.8571428571428571,0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False
103,20,0,2,0,21,38,31.3,0,0.0,0.05263157894736842,20,0.5526315789473685,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False
112,76,4,22,1,27,45,83.8,1,0.08888888888888889,0.4888888888888889,152,0.6,0,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
112,125,3,12,1,23,21,65.0,1,0.14285714285714285,0.5714285714285714,250,1.0952380952380953,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
101,103,4,21,2,42,23,92.2,1,0.17391304347826086,0.9130434782608695,309,1.826086956521739,1,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False
102,88,3,30,1,27,90,101.5,1,0.03333333333333333,0.3333333333333333,176,0.3,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False
107,123,3,11,1,41,30,77.5,1,0.1,0.36666666666666664,246,1.3666666666666667,0,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False
114,128,3,5,1,16,30,50.5,1,0.1,0.16666666666666666,256,0.5333333333333333,0,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False
110,104,4,1,2,32,23,71.8,1,0.17391304347826086,0.043478260869565216,312,1.391304347826087,1,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,True,False,False,False
108,88,3,14,1,36,30,77.5,1,0.1,0.4666666666666667,176,1.2,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
106,87,3,14,3,17,35,79.6,1,0.08571428571428572,0.4,348,0.4857142857142857,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False
112,80,2,17,2,18,21,64.0,1,0.09523809523809523,0.8095238095238095,240,0.8571428571428571,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
101,27,6,22,3,27,35,87.0,1,0.17142857142857143,0.6285714285714286,108,0.7714285714285715,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
107,108,5,16,1,7,14,64.8,1,0.35714285714285715,1.1428571428571428,216,0.5,0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False
106,26,1,24,1,41,45,67.2,1,0.022222222222222223,0.5333333333333333,52,0.9111111111111111,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
111,56,3,2,1,38,35,49.9,1,0.08571428571428572,0.05714285714285714,112,1.0857142857142856,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,False
118,61,0,21,1,20,90,73.5,0,0.0,0.23333333333333334,122,0.2222222222222222,0,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
106,51,0,2,3,35,7,42.5,1,0.0,0.2857142857142857,204,5.0,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False
109,36,2,27,2,33,45,73.2,1,0.044444444444444446,0.6,108,0.7333333333333333,0,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
115,47,4,8,1,26,28,52.5,1,0.14285714285714285,0.2857142857142857,94,0.9285714285714286,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False
102,89,4,9,1,24,21,57.8,1,0.19047619047619047,0.42857142857142855,178,1.1428571428571428,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
109,125,4,11,1,24,23,71.4,1,0.17391304347826086,0.4782608695652174,250,1.0434782608695652,1,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,False
105,67,3,22,0,31,14,77.0,1,0.21428571428571427,1.5714285714285714,67,2.2142857142857144,1,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False
117,73,5,0,0,27,45,64.1,1,0.1111111111111111,0.0,73,0.6,0,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False
117,61,6,3,4,9,21,67.7,1,0.2857142857142857,0.14285714285714285,305,0.42857142857142855,0,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False
104,55,5,29,2,2,14,85.1,1,0.35714285714285715,2.0714285714285716,165,0.14285714285714285,0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
106,85,4,20,2,6,83,92.8,1,0.04819277108433735,0.24096385542168675,255,0.07228915662650602,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,True,False
101,50,4,22,1,31,28,72.8,1,0.14285714285714285,0.7857142857142857,100,1.1071428571428572,1,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,False,False,True,False
110,84,1,22,1,25,45,78.2,1,0.022222222222222223,0.4888888888888889,168,0.5555555555555556,0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False
112,22,5,4,1,16,14,42.9,1,0.35714285714285715,0.2857142857142857,44,1.1428571428571428,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False
104,32,3,27,1,45,35,80.4,1,0.08571428571428572,0.7714285714285715,64,1.2857142857142858,0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
105,50,3,16,4,6,45,64.7,1,0.06666666666666667,0.35555555555555557,250,0.13333333333333333,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,True,False
113,48,6,20,2,23,14,71.4,1,0.42857142857142855,1.4285714285714286,144,1.6428571428571428,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,True,False,False,False,False,True,False
111,76,0,4,0,5,35,34.8,0,0.0,0.11428571428571428,76,0.14285714285714285,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False
